Time,Sequence Number,Event
202.94399999999982,168001,ack
202.94399999999982,168001,send
202.94399999999982,168001,transmit
203.15199999999982,168001,ack
203.94399999999982,168001,send
203.94399999999982,168001,transmit
204.15199999999982,169001,ack
204.15199999999982,169001,send
204.15199999999982,169001,transmit
204.35999999999981,169001,ack
205.15199999999982,169001,send
205.15199999999982,169001,transmit
205.35999999999981,170001,ack
205.35999999999981,170001,send
205.35999999999981,170001,transmit
205.5679999999998,170001,ack
206.35999999999981,170001,send
206.35999999999981,170001,transmit
206.5679999999998,171001,ack
206.5679999999998,171001,send
206.5679999999998,171001,transmit
206.7759999999998,171001,ack
207.5679999999998,171001,send
207.5679999999998,171001,transmit
207.7759999999998,172001,ack
207.7759999999998,172001,send
207.7759999999998,172001,transmit
207.9839999999998,172001,ack
208.7759999999998,172001,send
208.7759999999998,172001,transmit
208.9839999999998,173001,ack
208.9839999999998,173001,send
208.9839999999998,173001,transmit
209.1919999999998,173001,ack
209.9839999999998,173001,send
209.9839999999998,173001,transmit
210.1919999999998,174001,ack
210.1919999999998,174001,send
210.1919999999998,174001,transmit
210.3999999999998,174001,ack
211.1919999999998,174001,send
211.1919999999998,174001,transmit
211.3999999999998,175001,ack
211.3999999999998,175001,send
211.3999999999998,175001,transmit
211.6079999999998,175001,ack
212.3999999999998,175001,send
212.3999999999998,175001,transmit
212.6079999999998,176001,ack
212.6079999999998,176001,send
212.6079999999998,176001,transmit
212.8159999999998,176001,ack
213.6079999999998,176001,send
213.6079999999998,176001,transmit
213.8159999999998,177001,ack
213.8159999999998,177001,send
213.8159999999998,177001,transmit
214.0239999999998,177001,ack
214.8159999999998,177001,send
214.8159999999998,177001,transmit
215.0239999999998,178001,ack
215.0239999999998,178001,send
215.0239999999998,178001,transmit
215.2319999999998,178001,ack
216.0239999999998,178001,send
216.0239999999998,178001,transmit
216.2319999999998,179001,ack
216.2319999999998,179001,send
216.2319999999998,179001,transmit
216.4399999999998,179001,ack
217.2319999999998,179001,send
217.2319999999998,179001,transmit
217.4399999999998,180001,ack
217.4399999999998,180001,send
217.4399999999998,180001,transmit
217.6479999999998,180001,ack
218.4399999999998,180001,send
218.4399999999998,180001,transmit
218.6479999999998,181001,ack
218.6479999999998,181001,send
218.6479999999998,181001,transmit
218.8559999999998,181001,ack
219.6479999999998,181001,send
219.6479999999998,181001,transmit
219.8559999999998,182001,ack
219.8559999999998,182001,send
219.8559999999998,182001,transmit
220.0639999999998,182001,ack
220.8559999999998,182001,send
220.8559999999998,182001,transmit
221.0639999999998,183001,ack
221.0639999999998,183001,send
221.0639999999998,183001,transmit
221.2719999999998,183001,ack
222.0639999999998,183001,send
222.0639999999998,183001,transmit
222.2719999999998,184001,ack
222.2719999999998,184001,send
222.2719999999998,184001,transmit
222.4799999999998,184001,ack
223.2719999999998,184001,send
223.2719999999998,184001,transmit
223.4799999999998,185001,ack
223.4799999999998,185001,send
223.4799999999998,185001,transmit
223.6879999999998,185001,ack
224.4799999999998,185001,send
224.4799999999998,185001,transmit
224.6879999999998,186001,ack
224.6879999999998,186001,send
224.6879999999998,186001,transmit
224.8959999999998,186001,ack
225.6879999999998,186001,send
225.6879999999998,186001,transmit
225.8959999999998,187001,ack
225.8959999999998,187001,send
225.8959999999998,187001,transmit
226.1039999999998,187001,ack
226.8959999999998,187001,send
226.8959999999998,187001,transmit
227.1039999999998,188001,ack
227.1039999999998,188001,send
227.1039999999998,188001,transmit
227.31199999999978,188001,ack
228.1039999999998,188001,send
228.1039999999998,188001,transmit
228.31199999999978,189001,ack
228.31199999999978,189001,send
228.31199999999978,189001,transmit
228.51999999999978,189001,ack
229.31199999999978,189001,send
229.31199999999978,189001,transmit
229.51999999999978,190001,ack
229.51999999999978,190001,send
229.51999999999978,190001,transmit
229.72799999999978,190001,ack
230.51999999999978,190001,send
230.51999999999978,190001,transmit
230.72799999999978,191001,ack
230.72799999999978,191001,send
230.72799999999978,191001,transmit
230.93599999999978,191001,ack
231.72799999999978,191001,send
231.72799999999978,191001,transmit
231.93599999999978,192001,ack
231.93599999999978,192001,send
231.93599999999978,192001,transmit
232.14399999999978,192001,ack
232.93599999999978,192001,send
232.93599999999978,192001,transmit
233.14399999999978,193001,ack
233.14399999999978,193001,send
233.14399999999978,193001,transmit
233.35199999999978,193001,ack
234.14399999999978,193001,send
234.14399999999978,193001,transmit
234.35199999999978,194001,ack
234.35199999999978,194001,send
234.35199999999978,194001,transmit
234.55999999999977,194001,ack
235.35199999999978,194001,send
235.35199999999978,194001,transmit
235.55999999999977,195001,ack
235.55999999999977,195001,send
235.55999999999977,195001,transmit
235.76799999999977,195001,ack
236.55999999999977,195001,send
236.55999999999977,195001,transmit
236.76799999999977,196001,ack
236.76799999999977,196001,send
236.76799999999977,196001,transmit
236.97599999999977,196001,ack
237.76799999999977,196001,send
237.76799999999977,196001,transmit
237.97599999999977,197001,ack
237.97599999999977,197001,send
237.97599999999977,197001,transmit
238.18399999999977,197001,ack
238.97599999999977,197001,send
238.97599999999977,197001,transmit
239.18399999999977,198001,ack
239.18399999999977,198001,send
239.18399999999977,198001,transmit
239.39199999999977,198001,ack
240.18399999999977,198001,send
240.18399999999977,198001,transmit
240.39199999999977,199001,ack
240.39199999999977,199001,send
240.39199999999977,199001,transmit
240.59999999999977,199001,ack
241.39199999999977,199001,send
241.39199999999977,199001,transmit
241.59999999999977,200001,ack
241.59999999999977,200001,send
241.59999999999977,200001,transmit
241.80799999999977,200001,ack
242.59999999999977,200001,send
242.59999999999977,200001,transmit
242.80799999999977,201001,ack
242.80799999999977,201001,send
242.80799999999977,201001,transmit
243.01599999999976,201001,ack
243.80799999999977,201001,send
243.80799999999977,201001,transmit
244.01599999999976,202001,ack
244.01599999999976,202001,send
244.01599999999976,202001,transmit
244.22399999999976,202001,ack
245.01599999999976,202001,send
245.01599999999976,202001,transmit
245.22399999999976,203001,ack
245.22399999999976,203001,send
245.22399999999976,203001,transmit
245.43199999999976,203001,ack
246.22399999999976,203001,send
246.22399999999976,203001,transmit
246.43199999999976,204001,ack
246.43199999999976,204001,send
246.43199999999976,204001,transmit
246.63999999999976,204001,ack
247.43199999999976,204001,send
247.43199999999976,204001,transmit
247.63999999999976,205001,ack
247.63999999999976,205001,send
247.63999999999976,205001,transmit
247.84799999999976,205001,ack
248.63999999999976,205001,send
248.63999999999976,205001,transmit
248.84799999999976,206001,ack
248.84799999999976,206001,send
248.84799999999976,206001,transmit
249.05599999999976,206001,ack
249.84799999999976,206001,send
249.84799999999976,206001,transmit
250.05599999999976,207001,ack
250.05599999999976,207001,send
250.05599999999976,207001,transmit
250.26399999999975,207001,ack
251.05599999999976,207001,send
251.05599999999976,207001,transmit
251.26399999999975,208001,ack
251.26399999999975,208001,send
251.26399999999975,208001,transmit
251.47199999999975,208001,ack
252.26399999999975,208001,send
252.26399999999975,208001,transmit
252.47199999999975,209001,ack
252.47199999999975,209001,send
252.47199999999975,209001,transmit
252.67999999999975,209001,ack
253.47199999999975,209001,send
253.47199999999975,209001,transmit
253.67999999999975,210001,ack
253.67999999999975,210001,send
253.67999999999975,210001,transmit
253.88799999999975,210001,ack
254.67999999999975,210001,send
254.67999999999975,210001,transmit
254.88799999999975,211001,ack
254.88799999999975,211001,send
254.88799999999975,211001,transmit
255.09599999999975,211001,ack
255.88799999999975,211001,send
255.88799999999975,211001,transmit
256.0959999999998,212001,ack
256.0959999999998,212001,send
256.0959999999998,212001,transmit
256.3039999999998,212001,ack
257.0959999999998,212001,send
257.0959999999998,212001,transmit
257.3039999999998,213001,ack
257.3039999999998,213001,send
257.3039999999998,213001,transmit
257.51199999999983,213001,ack
258.3039999999998,213001,send
258.3039999999998,213001,transmit
258.51199999999983,214001,ack
258.51199999999983,214001,send
258.51199999999983,214001,transmit
258.71999999999986,214001,ack
259.51199999999983,214001,send
259.51199999999983,214001,transmit
259.71999999999986,215001,ack
259.71999999999986,215001,send
259.71999999999986,215001,transmit
259.9279999999999,215001,ack
260.71999999999986,215001,send
260.71999999999986,215001,transmit
260.9279999999999,216001,ack
260.9279999999999,216001,send
260.9279999999999,216001,transmit
261.1359999999999,216001,ack
261.9279999999999,216001,send
261.9279999999999,216001,transmit
262.1359999999999,217001,ack
262.1359999999999,217001,send
262.1359999999999,217001,transmit
262.34399999999994,217001,ack
263.1359999999999,217001,send
263.1359999999999,217001,transmit
263.34399999999994,218001,ack
263.34399999999994,218001,send
263.34399999999994,218001,transmit
263.55199999999996,218001,ack
264.34399999999994,218001,send
264.34399999999994,218001,transmit
264.55199999999996,219001,ack
264.55199999999996,219001,send
264.55199999999996,219001,transmit
264.76,219001,ack
265.55199999999996,219001,send
265.55199999999996,219001,transmit
265.76,220001,ack
265.76,220001,send
265.76,220001,transmit
265.968,220001,ack
266.76,220001,send
266.76,220001,transmit
266.968,221001,ack
266.968,221001,send
266.968,221001,transmit
267.17600000000004,221001,ack
267.968,221001,send
267.968,221001,transmit
268.17600000000004,222001,ack
268.17600000000004,222001,send
268.17600000000004,222001,transmit
268.38400000000007,222001,ack
269.17600000000004,222001,send
269.17600000000004,222001,transmit
269.38400000000007,223001,ack
269.38400000000007,223001,send
269.38400000000007,223001,transmit
269.5920000000001,223001,ack
270.38400000000007,223001,send
270.38400000000007,223001,transmit
270.5920000000001,224001,ack
270.5920000000001,224001,send
270.5920000000001,224001,transmit
270.8000000000001,224001,ack
271.5920000000001,224001,send
271.5920000000001,224001,transmit
271.8000000000001,225001,ack
271.8000000000001,225001,send
271.8000000000001,225001,transmit
272.00800000000015,225001,ack
272.8000000000001,225001,send
272.8000000000001,225001,transmit
273.00800000000015,226001,ack
273.00800000000015,226001,send
273.00800000000015,226001,transmit
273.2160000000002,226001,ack
274.00800000000015,226001,send
274.00800000000015,226001,transmit
274.2160000000002,227001,ack
274.2160000000002,227001,send
274.2160000000002,227001,transmit
274.4240000000002,227001,ack
275.2160000000002,227001,send
275.2160000000002,227001,transmit
275.4240000000002,228001,ack
275.4240000000002,228001,send
275.4240000000002,228001,transmit
275.63200000000023,228001,ack
276.4240000000002,228001,send
276.4240000000002,228001,transmit
276.63200000000023,229001,ack
276.63200000000023,229001,send
276.63200000000023,229001,transmit
276.84000000000026,229001,ack
277.63200000000023,229001,send
277.63200000000023,229001,transmit
277.84000000000026,230001,ack
277.84000000000026,230001,send
277.84000000000026,230001,transmit
278.0480000000003,230001,ack
278.84000000000026,230001,send
278.84000000000026,230001,transmit
279.0480000000003,231001,ack
279.0480000000003,231001,send
279.0480000000003,231001,transmit
279.2560000000003,231001,ack
280.0480000000003,231001,send
280.0480000000003,231001,transmit
280.2560000000003,232001,ack
280.2560000000003,232001,send
280.2560000000003,232001,transmit
280.46400000000034,232001,ack
281.2560000000003,232001,send
281.2560000000003,232001,transmit
281.46400000000034,233001,ack
281.46400000000034,233001,send
281.46400000000034,233001,transmit
281.67200000000037,233001,ack
282.46400000000034,233001,send
282.46400000000034,233001,transmit
282.67200000000037,234001,ack
282.67200000000037,234001,send
282.67200000000037,234001,transmit
282.8800000000004,234001,ack
283.67200000000037,234001,send
283.67200000000037,234001,transmit
283.8800000000004,235001,ack
283.8800000000004,235001,send
283.8800000000004,235001,transmit
284.0880000000004,235001,ack
284.8800000000004,235001,send
284.8800000000004,235001,transmit
285.0880000000004,236001,ack
285.0880000000004,236001,send
285.0880000000004,236001,transmit
285.29600000000045,236001,ack
286.0880000000004,236001,send
286.0880000000004,236001,transmit
286.29600000000045,237001,ack
286.29600000000045,237001,send
286.29600000000045,237001,transmit
286.5040000000005,237001,ack
287.29600000000045,237001,send
287.29600000000045,237001,transmit
287.5040000000005,238001,ack
287.5040000000005,238001,send
287.5040000000005,238001,transmit
287.7120000000005,238001,ack
288.5040000000005,238001,send
288.5040000000005,238001,transmit
288.7120000000005,239001,ack
288.7120000000005,239001,send
288.7120000000005,239001,transmit
288.9200000000005,239001,ack
289.7120000000005,239001,send
289.7120000000005,239001,transmit
289.9200000000005,240001,ack
289.9200000000005,240001,send
289.9200000000005,240001,transmit
290.12800000000055,240001,ack
290.9200000000005,240001,send
290.9200000000005,240001,transmit
291.12800000000055,241001,ack
291.12800000000055,241001,send
291.12800000000055,241001,transmit
291.3360000000006,241001,ack
292.12800000000055,241001,send
292.12800000000055,241001,transmit
292.3360000000006,242001,ack
292.3360000000006,242001,send
292.3360000000006,242001,transmit
292.5440000000006,242001,ack
293.3360000000006,242001,send
293.3360000000006,242001,transmit
293.5440000000006,243001,ack
293.5440000000006,243001,send
293.5440000000006,243001,transmit
293.75200000000063,243001,ack
294.5440000000006,243001,send
294.5440000000006,243001,transmit
294.75200000000063,244001,ack
294.75200000000063,244001,send
294.75200000000063,244001,transmit
294.96000000000066,244001,ack
295.75200000000063,244001,send
295.75200000000063,244001,transmit
295.96000000000066,245001,ack
295.96000000000066,245001,send
295.96000000000066,245001,transmit
296.1680000000007,245001,ack
296.96000000000066,245001,send
296.96000000000066,245001,transmit
297.1680000000007,246001,ack
297.1680000000007,246001,send
297.1680000000007,246001,transmit
297.3760000000007,246001,ack
298.1680000000007,246001,send
298.1680000000007,246001,transmit
298.3760000000007,247001,ack
298.3760000000007,247001,send
298.3760000000007,247001,transmit
298.58400000000074,247001,ack
299.3760000000007,247001,send
299.3760000000007,247001,transmit
299.58400000000074,248001,ack
299.58400000000074,248001,send
299.58400000000074,248001,transmit
299.79200000000077,248001,ack
300.58400000000074,248001,send
300.58400000000074,248001,transmit
300.79200000000077,249001,ack
300.79200000000077,249001,send
300.79200000000077,249001,transmit
301.0000000000008,249001,ack
301.79200000000077,249001,send
301.79200000000077,249001,transmit
302.0000000000008,250001,ack
302.0000000000008,250001,send
302.0000000000008,250001,transmit
302.2080000000008,250001,ack
303.0000000000008,250001,send
303.0000000000008,250001,transmit
303.2080000000008,251001,ack
303.2080000000008,251001,send
303.2080000000008,251001,transmit
303.41600000000085,251001,ack
304.2080000000008,251001,send
304.2080000000008,251001,transmit
304.41600000000085,252001,ack
304.41600000000085,252001,send
304.41600000000085,252001,transmit
304.6240000000009,252001,ack
305.41600000000085,252001,send
305.41600000000085,252001,transmit
305.6240000000009,253001,ack
305.6240000000009,253001,send
305.6240000000009,253001,transmit
305.8320000000009,253001,ack
306.6240000000009,253001,send
306.6240000000009,253001,transmit
306.8320000000009,254001,ack
306.8320000000009,254001,send
306.8320000000009,254001,transmit
307.04000000000093,254001,ack
307.8320000000009,254001,send
307.8320000000009,254001,transmit
308.04000000000093,255001,ack
308.04000000000093,255001,send
308.04000000000093,255001,transmit
308.24800000000096,255001,ack
309.04000000000093,255001,send
309.04000000000093,255001,transmit
309.24800000000096,256001,ack
309.24800000000096,256001,send
309.24800000000096,256001,transmit
309.456000000001,256001,ack
310.24800000000096,256001,send
310.24800000000096,256001,transmit
310.456000000001,257001,ack
310.456000000001,257001,send
310.456000000001,257001,transmit
310.664000000001,257001,ack
311.456000000001,257001,send
311.456000000001,257001,transmit
311.664000000001,258001,ack
311.664000000001,258001,send
311.664000000001,258001,transmit
311.87200000000104,258001,ack
312.664000000001,258001,send
312.664000000001,258001,transmit
312.87200000000104,259001,ack
312.87200000000104,259001,send
312.87200000000104,259001,transmit
313.08000000000106,259001,ack
313.87200000000104,259001,send
313.87200000000104,259001,transmit
314.08000000000106,260001,ack
314.08000000000106,260001,send
314.08000000000106,260001,transmit
314.2880000000011,260001,ack
315.08000000000106,260001,send
315.08000000000106,260001,transmit
315.2880000000011,261001,ack
315.2880000000011,261001,send
315.2880000000011,261001,transmit
315.4960000000011,261001,ack
316.2880000000011,261001,send
316.2880000000011,261001,transmit
316.4960000000011,262001,ack
316.4960000000011,262001,send
316.4960000000011,262001,transmit
316.70400000000114,262001,ack
317.4960000000011,262001,send
317.4960000000011,262001,transmit
317.70400000000114,263001,ack
317.70400000000114,263001,send
317.70400000000114,263001,transmit
317.91200000000117,263001,ack
318.70400000000114,263001,send
318.70400000000114,263001,transmit
318.91200000000117,264001,ack
318.91200000000117,264001,send
318.91200000000117,264001,transmit
319.1200000000012,264001,ack
319.91200000000117,264001,send
319.91200000000117,264001,transmit
320.1200000000012,265001,ack
320.1200000000012,265001,send
320.1200000000012,265001,transmit
320.3280000000012,265001,ack
321.1200000000012,265001,send
321.1200000000012,265001,transmit
321.3280000000012,266001,ack
321.3280000000012,266001,send
321.3280000000012,266001,transmit
321.53600000000125,266001,ack
322.3280000000012,266001,send
322.3280000000012,266001,transmit
322.53600000000125,267001,ack
322.53600000000125,267001,send
322.53600000000125,267001,transmit
322.7440000000013,267001,ack
323.53600000000125,267001,send
323.53600000000125,267001,transmit
323.7440000000013,268001,ack
323.7440000000013,268001,send
323.7440000000013,268001,transmit
323.9520000000013,268001,ack
324.7440000000013,268001,send
324.7440000000013,268001,transmit
324.9520000000013,269001,ack
324.9520000000013,269001,send
324.9520000000013,269001,transmit
325.16000000000133,269001,ack
325.9520000000013,269001,send
325.9520000000013,269001,transmit
326.16000000000133,270001,ack
326.16000000000133,270001,send
326.16000000000133,270001,transmit
326.36800000000136,270001,ack
327.16000000000133,270001,send
327.16000000000133,270001,transmit
327.36800000000136,271001,ack
327.36800000000136,271001,send
327.36800000000136,271001,transmit
327.5760000000014,271001,ack
328.36800000000136,271001,send
328.36800000000136,271001,transmit
328.5760000000014,272001,ack
328.5760000000014,272001,send
328.5760000000014,272001,transmit
328.7840000000014,272001,ack
329.5760000000014,272001,send
329.5760000000014,272001,transmit
329.7840000000014,273001,ack
329.7840000000014,273001,send
329.7840000000014,273001,transmit
329.99200000000144,273001,ack
330.7840000000014,273001,send
330.7840000000014,273001,transmit
330.99200000000144,274001,ack
330.99200000000144,274001,send
330.99200000000144,274001,transmit
331.20000000000147,274001,ack
331.99200000000144,274001,send
331.99200000000144,274001,transmit
332.20000000000147,275001,ack
332.20000000000147,275001,send
332.20000000000147,275001,transmit
332.4080000000015,275001,ack
333.20000000000147,275001,send
333.20000000000147,275001,transmit
333.4080000000015,276001,ack
333.4080000000015,276001,send
333.4080000000015,276001,transmit
333.6160000000015,276001,ack
334.4080000000015,276001,send
334.4080000000015,276001,transmit
334.6160000000015,277001,ack
334.6160000000015,277001,send
334.6160000000015,277001,transmit
334.82400000000155,277001,ack
335.6160000000015,277001,send
335.6160000000015,277001,transmit
335.82400000000155,278001,ack
335.82400000000155,278001,send
335.82400000000155,278001,transmit
336.0320000000016,278001,ack
336.82400000000155,278001,send
336.82400000000155,278001,transmit
337.0320000000016,279001,ack
337.0320000000016,279001,send
337.0320000000016,279001,transmit
337.2400000000016,279001,ack
338.0320000000016,279001,send
338.0320000000016,279001,transmit
338.2400000000016,280001,ack
338.2400000000016,280001,send
338.2400000000016,280001,transmit
338.4480000000016,280001,ack
339.2400000000016,280001,send
339.2400000000016,280001,transmit
339.4480000000016,281001,ack
339.4480000000016,281001,send
339.4480000000016,281001,transmit
339.65600000000165,281001,ack
340.4480000000016,281001,send
340.4480000000016,281001,transmit
340.65600000000165,282001,ack
340.65600000000165,282001,send
340.65600000000165,282001,transmit
340.8640000000017,282001,ack
341.65600000000165,282001,send
341.65600000000165,282001,transmit
341.8640000000017,283001,ack
341.8640000000017,283001,send
341.8640000000017,283001,transmit
342.0720000000017,283001,ack
342.8640000000017,283001,send
342.8640000000017,283001,transmit
343.0720000000017,284001,ack
343.0720000000017,284001,send
343.0720000000017,284001,transmit
343.28000000000173,284001,ack
344.0720000000017,284001,send
344.0720000000017,284001,transmit
344.28000000000173,285001,ack
344.28000000000173,285001,send
344.28000000000173,285001,transmit
344.48800000000176,285001,ack
345.28000000000173,285001,send
345.28000000000173,285001,transmit
345.48800000000176,286001,ack
345.48800000000176,286001,send
345.48800000000176,286001,transmit
345.6960000000018,286001,ack
346.48800000000176,286001,send
346.48800000000176,286001,transmit
346.6960000000018,287001,ack
346.6960000000018,287001,send
346.6960000000018,287001,transmit
346.9040000000018,287001,ack
347.6960000000018,287001,send
347.6960000000018,287001,transmit
347.9040000000018,288001,ack
347.9040000000018,288001,send
347.9040000000018,288001,transmit
348.11200000000184,288001,ack
348.9040000000018,288001,send
348.9040000000018,288001,transmit
349.11200000000184,289001,ack
349.11200000000184,289001,send
349.11200000000184,289001,transmit
349.32000000000187,289001,ack
350.11200000000184,289001,send
350.11200000000184,289001,transmit
350.32000000000187,290001,ack
350.32000000000187,290001,send
350.32000000000187,290001,transmit
350.5280000000019,290001,ack
351.32000000000187,290001,send
351.32000000000187,290001,transmit
351.5280000000019,291001,ack
351.5280000000019,291001,send
351.5280000000019,291001,transmit
351.7360000000019,291001,ack
352.5280000000019,291001,send
352.5280000000019,291001,transmit
352.7360000000019,292001,ack
352.7360000000019,292001,send
352.7360000000019,292001,transmit
352.94400000000195,292001,ack
353.7360000000019,292001,send
353.7360000000019,292001,transmit
353.94400000000195,293001,ack
353.94400000000195,293001,send
353.94400000000195,293001,transmit
354.152000000002,293001,ack
354.94400000000195,293001,send
354.94400000000195,293001,transmit
355.152000000002,294001,ack
355.152000000002,294001,send
355.152000000002,294001,transmit
355.360000000002,294001,ack
356.152000000002,294001,send
356.152000000002,294001,transmit
356.360000000002,295001,ack
356.360000000002,295001,send
356.360000000002,295001,transmit
356.56800000000203,295001,ack
357.360000000002,295001,send
357.360000000002,295001,transmit
357.56800000000203,296001,ack
357.56800000000203,296001,send
357.56800000000203,296001,transmit
357.77600000000206,296001,ack
358.56800000000203,296001,send
358.56800000000203,296001,transmit
358.77600000000206,297001,ack
358.77600000000206,297001,send
358.77600000000206,297001,transmit
358.9840000000021,297001,ack
359.77600000000206,297001,send
359.77600000000206,297001,transmit
359.9840000000021,298001,ack
359.9840000000021,298001,send
359.9840000000021,298001,transmit
360.1920000000021,298001,ack
360.9840000000021,298001,send
360.9840000000021,298001,transmit
361.1920000000021,299001,ack
361.1920000000021,299001,send
361.1920000000021,299001,transmit
361.40000000000214,299001,ack
362.1920000000021,299001,send
362.1920000000021,299001,transmit
362.40000000000214,300001,ack
362.40000000000214,300001,send
362.40000000000214,300001,transmit
362.60800000000216,300001,ack
363.40000000000214,300001,send
363.40000000000214,300001,transmit
363.60800000000216,301001,ack
363.60800000000216,301001,send
363.60800000000216,301001,transmit
363.8160000000022,301001,ack
364.60800000000216,301001,send
364.60800000000216,301001,transmit
364.8160000000022,302001,ack
364.8160000000022,302001,send
364.8160000000022,302001,transmit
365.0240000000022,302001,ack
365.8160000000022,302001,send
365.8160000000022,302001,transmit
366.0240000000022,303001,ack
366.0240000000022,303001,send
366.0240000000022,303001,transmit
366.23200000000224,303001,ack
367.0240000000022,303001,send
367.0240000000022,303001,transmit
367.23200000000224,304001,ack
367.23200000000224,304001,send
367.23200000000224,304001,transmit
367.44000000000227,304001,ack
368.23200000000224,304001,send
368.23200000000224,304001,transmit
368.44000000000227,305001,ack
368.44000000000227,305001,send
368.44000000000227,305001,transmit
368.6480000000023,305001,ack
369.44000000000227,305001,send
369.44000000000227,305001,transmit
369.6480000000023,306001,ack
369.6480000000023,306001,send
369.6480000000023,306001,transmit
369.8560000000023,306001,ack
370.6480000000023,306001,send
370.6480000000023,306001,transmit
370.8560000000023,307001,ack
370.8560000000023,307001,send
370.8560000000023,307001,transmit
371.06400000000235,307001,ack
371.8560000000023,307001,send
371.8560000000023,307001,transmit
372.06400000000235,308001,ack
372.06400000000235,308001,send
372.06400000000235,308001,transmit
372.2720000000024,308001,ack
373.06400000000235,308001,send
373.06400000000235,308001,transmit
373.2720000000024,309001,ack
373.2720000000024,309001,send
373.2720000000024,309001,transmit
373.4800000000024,309001,ack
374.2720000000024,309001,send
374.2720000000024,309001,transmit
374.4800000000024,310001,ack
374.4800000000024,310001,send
374.4800000000024,310001,transmit
374.68800000000243,310001,ack
375.4800000000024,310001,send
375.4800000000024,310001,transmit
375.68800000000243,311001,ack
375.68800000000243,311001,send
375.68800000000243,311001,transmit
375.89600000000246,311001,ack
376.68800000000243,311001,send
376.68800000000243,311001,transmit
376.89600000000246,312001,ack
376.89600000000246,312001,send
376.89600000000246,312001,transmit
377.1040000000025,312001,ack
377.89600000000246,312001,send
377.89600000000246,312001,transmit
378.1040000000025,313001,ack
378.1040000000025,313001,send
378.1040000000025,313001,transmit
378.3120000000025,313001,ack
379.1040000000025,313001,send
379.1040000000025,313001,transmit
379.3120000000025,314001,ack
379.3120000000025,314001,send
379.3120000000025,314001,transmit
379.52000000000254,314001,ack
380.3120000000025,314001,send
380.3120000000025,314001,transmit
380.52000000000254,315001,ack
380.52000000000254,315001,send
380.52000000000254,315001,transmit
380.72800000000257,315001,ack
381.52000000000254,315001,send
381.52000000000254,315001,transmit
381.72800000000257,316001,ack
381.72800000000257,316001,send
381.72800000000257,316001,transmit
381.9360000000026,316001,ack
382.72800000000257,316001,send
382.72800000000257,316001,transmit
382.9360000000026,317001,ack
382.9360000000026,317001,send
382.9360000000026,317001,transmit
383.1440000000026,317001,ack
383.9360000000026,317001,send
383.9360000000026,317001,transmit
384.1440000000026,318001,ack
384.1440000000026,318001,send
384.1440000000026,318001,transmit
384.35200000000265,318001,ack
385.1440000000026,318001,send
385.1440000000026,318001,transmit
385.35200000000265,319001,ack
385.35200000000265,319001,send
385.35200000000265,319001,transmit
385.5600000000027,319001,ack
386.35200000000265,319001,send
386.35200000000265,319001,transmit
386.5600000000027,320001,ack
386.5600000000027,320001,send
386.5600000000027,320001,transmit
386.7680000000027,320001,ack
387.5600000000027,320001,send
387.5600000000027,320001,transmit
387.7680000000027,321001,ack
387.7680000000027,321001,send
387.7680000000027,321001,transmit
387.9760000000027,321001,ack
388.7680000000027,321001,send
388.7680000000027,321001,transmit
388.9760000000027,322001,ack
388.9760000000027,322001,send
388.9760000000027,322001,transmit
389.18400000000275,322001,ack
389.9760000000027,322001,send
389.9760000000027,322001,transmit
390.18400000000275,323001,ack
390.18400000000275,323001,send
390.18400000000275,323001,transmit
390.3920000000028,323001,ack
391.18400000000275,323001,send
391.18400000000275,323001,transmit
391.3920000000028,324001,ack
391.3920000000028,324001,send
391.3920000000028,324001,transmit
391.6000000000028,324001,ack
392.3920000000028,324001,send
392.3920000000028,324001,transmit
392.6000000000028,325001,ack
392.6000000000028,325001,send
392.6000000000028,325001,transmit
392.80800000000283,325001,ack
393.6000000000028,325001,send
393.6000000000028,325001,transmit
393.80800000000283,326001,ack
393.80800000000283,326001,send
393.80800000000283,326001,transmit
394.01600000000286,326001,ack
394.80800000000283,326001,send
394.80800000000283,326001,transmit
395.01600000000286,327001,ack
395.01600000000286,327001,send
395.01600000000286,327001,transmit
395.2240000000029,327001,ack
396.01600000000286,327001,send
396.01600000000286,327001,transmit
396.2240000000029,328001,ack
396.2240000000029,328001,send
396.2240000000029,328001,transmit
396.4320000000029,328001,ack
397.2240000000029,328001,send
397.2240000000029,328001,transmit
397.4320000000029,329001,ack
397.4320000000029,329001,send
397.4320000000029,329001,transmit
397.64000000000294,329001,ack
398.4320000000029,329001,send
398.4320000000029,329001,transmit
398.64000000000294,330001,ack
398.64000000000294,330001,send
398.64000000000294,330001,transmit
398.84800000000297,330001,ack
399.64000000000294,330001,send
399.64000000000294,330001,transmit
399.84800000000297,331001,ack
399.84800000000297,331001,send
399.84800000000297,331001,transmit
400.056000000003,331001,ack
400.84800000000297,331001,send
400.84800000000297,331001,transmit
401.056000000003,332001,ack
401.056000000003,332001,send
401.056000000003,332001,transmit
401.264000000003,332001,ack
402.056000000003,332001,send
402.056000000003,332001,transmit
402.264000000003,333001,ack
402.264000000003,333001,send
402.264000000003,333001,transmit
402.47200000000305,333001,ack
403.264000000003,333001,send
403.264000000003,333001,transmit
403.47200000000305,334001,ack
403.47200000000305,334001,send
403.47200000000305,334001,transmit
403.6800000000031,334001,ack
404.47200000000305,334001,send
404.47200000000305,334001,transmit
404.6800000000031,335001,ack
404.6800000000031,335001,send
404.6800000000031,335001,transmit
