Utilization,QD
0.21600000000000003,0.0
0.22400000000000003,0.004397326210838168
0.23200000000000004,0.006400747091756731
0.24000000000000005,0.00894772278244987
0.2531956065661917,0.0
0.26119560656619173,0.007587774653757297
0.26919560656619174,0.013052843049342414
0.27719560656619174,0.020505664428760492
0.28519560656619175,0.021430351037517482
0.29319560656619176,0.02708143670755018
0.30119560656619176,0.013985523190103336
0.30919560656619177,0.01838777736842974
0.3171956065661918,0.020667136932118677
0.3251956065661918,0.026439692528667957
0.3331956065661918,0.018507385041354657
0.3411956065661918,0.02262309210287669
0.3491956065661918,0.030532789534900198
0.3571956065661918,0.023238119909871388
0.36519560656619177,0.02552517004460042
0.3731956065661918,0.026543499279919502
0.3811956065661918,0.026255785251519337
0.3891956065661918,0.027294334649364954
0.3971956065661918,0.028012571138484155
0.4051956065661918,0.03537939070839577
0.4131956065661918,0.04332980789817459
0.4211956065661918,0.03506477308871592
0.4291956065661918,0.037338559204522254
0.43719560656619183,0.04310908303909783
0.44519560656619184,0.04374205389088359
0.45319560656619184,0.04965370815574763
0.46119560656619185,0.05582460986167448
0.46919560656619186,0.06345556938233568
0.47719560656619187,0.06029465683912305
0.4851956065661919,0.06745006833124009
0.4931956065661919,0.06959674799704632
0.5011956065661919,0.07502544947730641
0.5091956065661919,0.08179565332341354
0.5171956065661919,0.07131491475071744
0.5251956065661919,0.06668421211398962
0.5331956065661919,0.0664189352871799
0.5411956065661919,0.06502137616846143
0.5491956065661919,0.0694936743611348
0.5571956065661919,0.07661875230567322
0.5651956065661919,0.07477871329951563
0.573195606566192,0.07854542291302069
0.581195606566192,0.08631405905363215
0.589195606566192,0.09001421577947322
0.597195606566192,0.08704855129641814
0.605195606566192,0.09167579140865856
0.613195606566192,0.08812143994687338
0.621195606566192,0.0952859682672556
0.629195606566192,0.09076747802341956
0.637195606566192,0.0926656285291767
0.645195606566192,0.09554150144915591
0.653195606566192,0.09590156816444834
0.661195606566192,0.0990114948324966
0.669195606566192,0.08521762087361595
0.677195606566192,0.06778422123338512
0.685195606566192,0.07186467163435961
0.6931956065661921,0.07811150847485943
0.7011956065661921,0.0798816093505953
0.7091956065661921,0.08076603570654162
0.7171956065661921,0.08692308759076689
0.7251956065661921,0.08699224949731549
0.7331956065661921,0.09449366829848693
0.7411956065661921,0.09470549516418553
0.7491956065661921,0.10075444006803486
0.7571956065661921,0.08623589301754109
0.7651956065661921,0.09358287393985071
0.7731956065661921,0.0984474715610536
0.7811956065661921,0.10582609521378072
0.7891956065661921,0.10358780803330453
0.7971956065661921,0.10539566199884082
0.8051956065661922,0.10523847990336888
0.8131956065661922,0.10916060194824112
0.8211956065661922,0.11623831637479609
0.8291956065661922,0.12316108105648682
0.8371956065661922,0.1241066246683083
0.8451956065661922,0.11962868347914646
0.8531956065661922,0.12422979117960087
0.8611956065661922,0.12537111426568037
0.8691956065661922,0.1271253043401368
0.8771956065661922,0.12327465619715072
0.8851956065661922,0.1245953891766376
0.8931956065661922,0.11802764213964556
0.9011956065661922,0.10502119964651424
0.9091956065661922,0.1060710283035795
0.9171956065661923,0.10666775612070445
0.9251956065661923,0.11096530850822894
0.9331956065661923,0.11753220506382944
0.9411956065661923,0.12451357427101817
0.9491956065661923,0.13183308731045773
0.9571956065661923,0.11524961257932576
0.9651956065661923,0.08304946261029644
0.9731956065661923,0.07388590722753963
0.9811956065661923,0.07791746243240305
0.9891956065661923,0.07821788582770939
0.9971956065661923,0.07622541253431803
1.0051956065661924,0.07353952043679768
1.0131956065661925,0.07925222080168748
1.0211956065661925,0.0866038342402814
1.0291956065661925,0.09377792917515937
1.0371956065661925,0.09603288101995944
1.0451956065661925,0.08168997618872931
1.0531956065661925,0.08774712313699484
1.0611956065661925,0.07220139225722988
1.0691956065661925,0.0701446067883158
1.0771956065661925,0.07780478359464293
1.0851956065661925,0.07539855985002697
1.0931956065661925,0.08217319851235849
1.1011956065661925,0.0820092752145285
1.1091956065661925,0.08445423528938412
1.1171956065661925,0.07640573101432058
1.1251956065661926,0.08211324084513782
1.1331956065661926,0.08524166182796078
1.1411956065661926,0.0895313974091424
1.1491956065661926,0.07791599796637383
1.1571956065661926,0.08515660252498991
1.1651956065661926,0.08590506038283685
1.1731956065661926,0.07439235732718175
1.1811956065661926,0.08188297252463217
1.1891956065661926,0.07745585742390926
1.1971956065661926,0.07572205478912097
1.2051956065661926,0.07842212649281721
1.2131956065661926,0.07990551337471241
1.2211956065661926,0.08747553105402883
1.2291956065661926,0.09524682855694355
1.2371956065661927,0.10006123136390643
1.2451956065661927,0.10503582611063256
1.2531956065661927,0.10993264029890848
1.2611956065661927,0.10592285945993107
1.2691956065661927,0.1133907076044327
1.2771956065661927,0.10157346912758436
1.2851956065661927,0.10113385065665337
1.2931956065661927,0.10651807917545053
1.3011956065661927,0.10659474908453714
1.3091956065661927,0.1131786562456325
1.3171956065661927,0.10102447859114028
1.3251956065661927,0.10665263123796853
1.3331956065661927,0.07259153432697918
1.3411956065661927,0.054728592574428525
1.3491956065661928,0.05889721011800697
1.3571956065661928,0.06595914058764563
1.3651956065661928,0.06527987949567127
1.3731956065661928,0.06822281513266959
1.3811956065661928,0.07097896795720682
1.3891956065661928,0.06833751717796632
1.3971956065661928,0.07434218240367407
1.4051956065661928,0.06136395343355039
1.4131956065661928,0.06733608919389567
1.4211956065661928,0.07127295264590616
1.4291956065661928,0.07486978937347533
1.4371956065661928,0.07507652547885146
1.4451956065661928,0.07536506819419309
1.4531956065661928,0.07105888055819465
1.4611956065661929,0.07315544019715414
1.4691956065661929,0.07131534284592567
1.4771956065661929,0.056712453736778023
1.4851956065661929,0.053603453616692276
1.4931956065661929,0.06052266546288387
1.5011956065661929,0.05612712539510678
1.509195606566193,0.05553338466468616
1.517195606566193,0.044507602526157486
1.525195606566193,0.039137474005975115
1.533195606566193,0.0460960444734706
1.541195606566193,0.04098063161326726
1.549195606566193,0.04596704451562039
1.557195606566193,0.04877516890964628
1.565195606566193,0.039269640146623486
1.573195606566193,0.03454593873600076
1.581195606566193,0.034279222603930126
1.589195606566193,0.020414201326674375
1.597195606566193,0.027441876626893347
1.605195606566193,0.027703730414298633
1.613195606566193,0.0340073045269087
1.621195606566193,0.03663243854907261
1.629195606566193,0.038252967963610995
1.637195606566193,0.04294165080261236
1.645195606566193,0.04546780777024906
1.653195606566193,0.016323534878524004
1.661195606566193,0.01804123190899576
1.669195606566193,0.0136154638613728
1.6819305671097833,0.0
1.7281055199539048,0.0
1.737162745083176,0.0
1.7542423105911946,0.0
1.7622423105911946,0.005717580246353604
1.7702423105911946,0.0020324763245436195
1.781699204679896,0.0
1.791614979281034,0.0
1.799614979281034,0.003955543488264102
1.807614979281034,0.004109789428866861
1.815614979281034,0.01009395339909247
1.823614979281034,0.015686777221246118
1.8316149792810341,0.02136481313000549
1.8396149792810341,0.02895709341296282
1.8476149792810341,0.014943322727308805
1.8556149792810341,0.010418639734575352
1.8636149792810341,0.005155797881116531
1.8888739643486583,0.0
1.9036420551360786,0.0
1.9116420551360787,0.006646033539138951
1.9196420551360787,0.010501236012000925
1.9276420551360787,0.014621669848287944
1.9356420551360787,0.011371947969142315
1.9436420551360787,0.015351005948666119
1.9516420551360787,0.014817528612791842
1.9596420551360787,0.014899562715179338
1.9676420551360787,0.013248989928113408
1.9756420551360787,0.012151139084272566
1.9836420551360787,0.006800648155600886
1.9916420551360787,0.014754501358188676
1.9996420551360787,0.0016016102465352677
2.0076420551360785,0.004378766859316041
2.0156420551360785,0.003699698452190203
2.0236420551360785,9.23316101268945e-05
2.0316420551360785,0.003941052149007307
2.0396420551360785,0.007033420004386004
2.0476420551360786,0.007172466584792092
2.0556420551360786,0.014723579441169754
2.0636420551360786,0.01728369315159961
2.0716420551360786,0.023159138282625058
2.0796420551360786,0.028263146165172115
2.0876420551360786,0.024865569201889093
2.0956420551360786,0.016702967928016177
2.1036420551360786,0.024390763750698374
2.1116420551360786,0.030289796487621645
2.1196420551360786,0.025529486737241314
2.1276420551360786,0.02085958253433695
2.1356420551360786,0.028061557919570213
2.1436420551360786,0.029934799589783845
2.1516420551360786,0.022566520974932613
2.1596420551360787,0.023498594798633032
2.1676420551360787,0.03021072529770552
2.1756420551360787,0.0280212003123963
2.1836420551360787,0.031429053644368876
2.1916420551360787,0.020892778936619782
2.1996420551360787,0.026227699665380078
2.2076420551360787,0.028899972714455435
2.2156420551360787,0.029683299590676615
2.2236420551360787,0.03186197312688965
2.2316420551360787,0.038533549954427704
2.2396420551360787,0.04269121112216068
2.2476420551360787,0.03331028323410079
2.261631426962318,0.0
2.269631426962318,0.006152332999738608
2.2917220903241757,0.0
2.3061293733305215,0.0
2.3141293733305215,0.0025377875596830357
2.3221293733305215,0.005635666158066321
2.3301293733305215,0.00957153220056517
2.3381293733305215,0.015915768536877817
2.3461293733305215,0.015347676154117806
2.3541293733305215,0.021320394394012787
2.3621293733305215,0.018441638146734274
2.3701293733305215,0.007790197277221189
2.3781293733305215,0.01530774087670883
2.3861293733305216,0.023078795702283106
2.3941293733305216,0.029932516100705797
2.4021293733305216,0.02501223706907707
2.4101293733305216,0.01560681830319055
2.4181293733305216,0.02215027553482596
2.4261293733305216,0.025771205674986142
2.4341293733305216,0.03287891481528993
2.4421293733305216,0.038344810099641524
2.4501293733305216,0.04538298543329233
2.4581293733305216,0.045977210493512555
2.4661293733305216,0.04602015855185382
2.4741293733305216,0.050454016695412385
2.4821293733305216,0.058090961013550046
2.4901293733305216,0.04384770822051198
2.4981293733305217,0.04825267352938978
2.5061293733305217,0.04991364774402651
2.5141293733305217,0.05135836899662616
2.5221293733305217,0.05329940930830279
2.5301293733305217,0.03356769419425554
2.5381293733305217,0.035642908777465454
2.5461293733305217,0.0329150055950751
2.5541293733305217,0.024042821002913772
2.5621293733305217,0.03178584622835734
2.5701293733305217,0.02742168799380007
2.5781293733305217,0.027806248233455122
2.5861293733305217,0.0317816881121864
2.5941293733305217,0.01972717727782225
2.6021293733305217,0.027062208961719847
2.6101293733305218,0.0342021722730248
2.6181293733305218,0.04188118965870391
2.6261293733305218,0.04616026355257574
2.6341293733305218,0.05154189837339196
2.642129373330522,0.05565272291095935
2.650129373330522,0.06361268659805797
2.658129373330522,0.06352123153889844
2.666129373330522,0.06414391256905105
2.674129373330522,0.057738718132332334
2.682129373330522,0.06238074485448264
2.690129373330522,0.06828531371353375
2.698129373330522,0.0687266798764874
2.706129373330522,0.07264217240421234
2.714129373330522,0.06243865671143434
2.722129373330522,0.05522890736072705
2.730129373330522,0.05967085446304399
2.738129373330522,0.06746822223124349
2.746129373330522,0.07198850934003342
2.754129373330522,0.07409438917061228
2.762129373330522,0.07152600330408188
2.770129373330522,0.07641159061352143
2.778129373330522,0.08432412334952799
2.786129373330522,0.07559726313710025
2.794129373330522,0.08243974167982016
2.802129373330522,0.08756460960047985
2.810129373330522,0.09126887097522918
2.818129373330522,0.09779303778069348
2.826129373330522,0.07383700634491541
2.834129373330522,0.07904915374965826
2.842129373330522,0.08652354523730343
2.850129373330522,0.09301627545048996
2.858129373330522,0.10071120884220974
2.866129373330522,0.1080214877835064
2.874129373330522,0.09589655286454235
2.882129373330522,0.10237217701633661
2.890129373330522,0.1073786477978369
2.898129373330522,0.11092508995221673
2.906129373330522,0.11859681894500396
2.914129373330522,0.1262141054060959
2.922129373330522,0.12882410177116643
2.930129373330522,0.13345243449147182
2.938129373330522,0.13085679656227844
2.946129373330522,0.13521944545603315
2.954129373330522,0.14224827165813947
2.962129373330522,0.1447705162491082
2.970129373330522,0.13660549164666147
2.978129373330522,0.1435001396583866
2.986129373330522,0.12997127236006234
2.994129373330522,0.13022782341335004
3.002129373330522,0.1324494041550648
3.010129373330522,0.13479326633633448
3.018129373330522,0.14184811502603978
3.026129373330522,0.14324500848458221
3.034129373330522,0.15085523427978886
3.042129373330522,0.15806602244490042
3.050129373330522,0.1659391460547459
3.058129373330522,0.16464075441841963
3.066129373330522,0.1561312549812479
3.074129373330522,0.15365506414917096
3.082129373330522,0.1541511266598179
3.090129373330522,0.15873409267062355
3.098129373330522,0.160183200239989
3.106129373330522,0.16692796523661535
3.114129373330522,0.1684543289744127
3.122129373330522,0.172057201006667
3.130129373330522,0.1460903068573396
3.138129373330522,0.14077784763110657
3.1461293733305222,0.13841404689087566
3.1541293733305222,0.13913922127051714
3.1621293733305222,0.14552315883331302
3.1701293733305222,0.15320387350263553
3.1781293733305223,0.1477136019539671
3.1861293733305223,0.1376395086942166
3.1941293733305223,0.13583166889071352
3.2021293733305223,0.1334624474192765
3.2101293733305223,0.11495494376287674
3.2181293733305223,0.1177054882397277
3.2261293733305223,0.1142219943401348
3.2341293733305223,0.12202368801366203
3.2421293733305223,0.1270395165138174
3.2501293733305223,0.13210353538185515
3.2581293733305223,0.1262316651992892
3.2661293733305223,0.12128468404168258
3.2741293733305223,0.12211940613809835
3.2821293733305223,0.12151687106079034
3.2901293733305224,0.1286373226540336
3.2981293733305224,0.13367835256208416
3.3061293733305224,0.13675135321538923
3.3141293733305224,0.13722912309100144
3.3221293733305224,0.13950902547312483
3.3301293733305224,0.14413824225673055
3.3381293733305224,0.1439630734441093
3.3461293733305224,0.15159212290459445
3.3541293733305224,0.1532833411913237
3.3621293733305224,0.1449081480960035
3.3701293733305224,0.13802919117682722
3.3781293733305224,0.14179689991350442
3.3861293733305224,0.1230990919427013
3.3941293733305224,0.11789138908283148
3.4021293733305225,0.10703150177307474
3.4101293733305225,0.11226156755672045
3.4181293733305225,0.11523744658217261
3.4261293733305225,0.11610676333889103
3.4341293733305225,0.12135805938755873
3.4421293733305225,0.12183219732186545
3.4501293733305225,0.1269149109852452
3.4581293733305225,0.1297526443385193
3.4661293733305225,0.13704309533958803
3.4741293733305225,0.14390896217318705
3.4821293733305225,0.1415534001784442
3.4901293733305225,0.14389695325273566
3.4981293733305225,0.14574173207063623
3.5061293733305225,0.15248197110305695
3.5141293733305226,0.14912845994277157
3.5221293733305226,0.15292804478411348
3.5301293733305226,0.15865529668327394
3.5381293733305226,0.138806026499795
3.5461293733305226,0.1437886215214581
3.5541293733305226,0.14344707284409886
3.5621293733305226,0.14573729259027113
3.5701293733305226,0.15256273871502835
3.5781293733305226,0.154522754232147
3.5861293733305226,0.146970621465766
3.5941293733305226,0.1517313869256034
3.6021293733305226,0.1547391497945214
3.6101293733305226,0.15725592527241172
3.6181293733305226,0.1515605982910455
3.6261293733305227,0.15401474128003745
3.6341293733305227,0.14833635274365875
3.6421293733305227,0.15437323791470714
3.6501293733305227,0.16215664817214748
3.6581293733305227,0.16176825755715196
3.6661293733305227,0.16800453842403051
3.6741293733305227,0.175770793156258
3.6821293733305227,0.18327156230296815
3.6901293733305227,0.18573496890874353
3.6981293733305227,0.19256824192028388
3.7061293733305227,0.19806238962759792
3.7141293733305227,0.17720992525337742
3.7221293733305227,0.1729160451851448
3.7301293733305227,0.17830578636887306
3.7381293733305228,0.18432614655178625
3.7461293733305228,0.1775492632379092
3.7541293733305228,0.17182933586551652
3.7621293733305228,0.1768815704499942
3.770129373330523,0.17940238540858733
3.778129373330523,0.17747938951059883
3.786129373330523,0.18509867518789358
3.794129373330523,0.1927546952894197
3.802129373330523,0.19113013830710246
3.810129373330523,0.19270492173245435
3.818129373330523,0.1985186223030171
3.826129373330523,0.20054198839703208
3.834129373330523,0.19778446232146862
3.842129373330523,0.19731792983002716
3.850129373330523,0.1810133918386967
3.858129373330523,0.17906299385314517
3.866129373330523,0.17143895954546728
3.874129373330523,0.16763857308308472
3.882129373330523,0.17264478968386987
3.890129373330523,0.17735090509842433
3.898129373330523,0.18496960569452492
3.906129373330523,0.18163715782710232
3.914129373330523,0.16731056703337277
3.922129373330523,0.17226015278778695
3.930129373330523,0.18006420281798885
3.938129373330523,0.18599849375962663
3.946129373330523,0.18257702884079663
3.954129373330523,0.18657450108355222
3.962129373330523,0.16615676015777137
3.970129373330523,0.16690347709965092
3.978129373330523,0.17273437270132375
3.986129373330523,0.16980020298204002
3.994129373330523,0.1699207320250644
4.002129373330523,0.17587544210249728
4.010129373330523,0.18365264339204446
4.018129373330523,0.19046574192067256
4.026129373330523,0.19827208103158833
4.034129373330523,0.18871607303289561
4.042129373330523,0.18644940352271222
4.050129373330523,0.18996221414218262
4.058129373330523,0.19796125483672178
4.066129373330523,0.19659416619872472
4.074129373330523,0.17414739350251107
4.082129373330523,0.18174676892263486
4.090129373330523,0.18246115714718147
4.098129373330523,0.18690342873619725
4.106129373330523,0.19362157695753401
4.114129373330522,0.1971191690921561
4.122129373330522,0.2009415980538316
4.130129373330522,0.2073700709808719
4.138129373330522,0.21428588603070287
4.146129373330522,0.21393206907027063
4.154129373330522,0.2152087415769901
4.162129373330522,0.2205999061099
4.170129373330522,0.22628374931879858
4.178129373330522,0.21307983659367258
4.186129373330522,0.2080404132860294
4.194129373330522,0.2122802827079271
4.202129373330522,0.20823311368308772
4.210129373330522,0.2140934257808511
4.218129373330522,0.21593464070812862
4.226129373330522,0.21365445788499438
4.234129373330522,0.20393817082661325
4.242129373330522,0.20757683507197333
4.250129373330522,0.21145078631864767
4.258129373330522,0.210369527175446
4.266129373330522,0.21644157480702297
4.274129373330522,0.2104880685714412
4.282129373330522,0.2129868505093122
4.290129373330522,0.22031126012191082
4.298129373330522,0.22795789931789923
4.306129373330522,0.22976647399627215
4.314129373330522,0.2355015605480748
4.322129373330522,0.2322027149441972
4.330129373330522,0.23815992785468199
4.338129373330522,0.24218132329565956
4.346129373330522,0.23808744875233812
4.354129373330522,0.24576500036780047
4.362129373330522,0.22957361190269676
4.370129373330522,0.23181501208028177
4.378129373330522,0.23756461031990872
4.386129373330522,0.2323381148599304
4.3941293733305224,0.24007444170102588
4.4021293733305225,0.24450779029218772
4.4101293733305225,0.25238424330946163
4.4181293733305225,0.21825670133583763
4.4261293733305225,0.21309442490824093
4.4341293733305225,0.21465651884657788
4.4421293733305225,0.22137524176774903
4.4501293733305225,0.21887351109919173
4.4581293733305225,0.22249172007372042
4.4661293733305225,0.19773832126882773
4.4741293733305225,0.18682544349498542
4.4821293733305225,0.18987107874650544
4.4901293733305225,0.19650703817722448
4.4981293733305225,0.19646245313682442
4.5061293733305225,0.16464237830639217
4.5141293733305226,0.1641424081630829
4.522129373330523,0.15703893020808746
4.530129373330523,0.15796836647119417
4.538129373330523,0.16388530397377465
4.546129373330523,0.1592743637723517
4.554129373330523,0.16724065012035894
4.562129373330523,0.16605641528096626
4.570129373330523,0.15989520197656137
4.578129373330523,0.15907017155088354
4.586129373330523,0.1537305596915166
4.594129373330523,0.16160904220897443
4.602129373330523,0.1645407109896615
4.610129373330523,0.17036901786909286
4.618129373330523,0.1650777350213959
4.626129373330523,0.1639092883429374
4.634129373330523,0.17141710011852407
4.642129373330523,0.17198117402032587
4.650129373330523,0.17319570610465718
4.658129373330523,0.17963574857147435
4.666129373330523,0.18071751971063055
4.674129373330523,0.17685434640231534
4.682129373330523,0.18050334780147725
4.690129373330523,0.17416667360371196
4.698129373330523,0.18197473903253503
4.706129373330523,0.18432680467074913
4.714129373330523,0.19111658936669507
4.722129373330523,0.19576177713783594
4.730129373330523,0.1992300100772102
4.738129373330523,0.185334562654063
4.746129373330523,0.1906882127358518
4.754129373330523,0.18523557040807948
4.762129373330523,0.1902085569966241
4.770129373330523,0.19579938667175512
4.778129373330523,0.20360101110960116
4.786129373330523,0.20376970409407935
4.794129373330523,0.20942188901759184
4.802129373330523,0.21480313856344413
4.810129373330523,0.212977868407207
4.818129373330523,0.21603824809766792
4.826129373330523,0.21987739915206728
4.834129373330523,0.2249438498648022
4.842129373330523,0.22010322420429684
4.850129373330523,0.21761564280116108
4.858129373330523,0.2033613049307288
4.866129373330523,0.20598276725391518
4.874129373330523,0.20943695078296276
4.882129373330523,0.21311911520292526
4.890129373330523,0.2057313296835357
4.898129373330523,0.20152148436895345
4.906129373330523,0.20499141312351643
4.914129373330523,0.1886481485769842
4.922129373330523,0.19489739856355381
4.930129373330523,0.19936654239284568
4.938129373330523,0.20436342966816223
4.946129373330523,0.20953482625655884
4.954129373330523,0.2104504182589384
4.962129373330523,0.1982643705651128
4.970129373330523,0.2045537900896237
4.978129373330523,0.20891794885938442
4.986129373330523,0.1767085813688256
4.994129373330523,0.1834962480826201
5.002129373330523,0.1887479500114715
5.010129373330523,0.17716081370871528
5.018129373330523,0.17416120106465005
5.026129373330523,0.16220961374663823
5.034129373330523,0.16312144508736104
5.042129373330523,0.16157802930551224
5.050129373330523,0.1613680480710462
5.058129373330523,0.16022433976938988
5.066129373330523,0.16341291031484229
5.074129373330523,0.16597191626805685
5.082129373330523,0.17023115517770027
5.090129373330523,0.17754656376457323
5.098129373330523,0.17871693004177214
5.106129373330523,0.16890311951411263
5.114129373330523,0.15529253023030165
5.122129373330523,0.15633756677529576
5.130129373330523,0.15982203781204163
5.138129373330523,0.15639674206185283
5.146129373330523,0.14761105010279607
5.154129373330523,0.1521098355125261
5.162129373330523,0.1501581213388965
5.170129373330523,0.1563085868461611
5.178129373330523,0.1494393917269159
5.186129373330523,0.15736785552972865
5.194129373330523,0.15087807273267195
5.202129373330523,0.1570280256787564
5.210129373330523,0.16444181784766077
5.218129373330523,0.16417763290589438
5.226129373330523,0.16664208019218751
5.234129373330523,0.16357004876688475
5.242129373330523,0.16240686599795406
5.250129373330523,0.16161024489950027
5.258129373330523,0.1687791618583825
5.266129373330523,0.1723036336417696
5.274129373330523,0.17815243871501885
5.282129373330523,0.16616131572105086
5.290129373330523,0.16456435537680747
5.298129373330523,0.16234087680863674
5.306129373330523,0.16891972890375406
5.314129373330523,0.17371909481622705
5.322129373330523,0.17922148171832486
5.330129373330523,0.18661301612959935
5.338129373330523,0.19446665352981718
5.346129373330523,0.17244189933848464
5.354129373330523,0.1674933106458809
5.362129373330523,0.1738473592919405
5.370129373330523,0.16017315646242736
5.378129373330523,0.16671631006806553
5.386129373330523,0.16365511739638006
5.394129373330523,0.1708137967759713
5.402129373330523,0.17421548718463598
5.410129373330523,0.17332924441921982
5.418129373330523,0.1791440902081609
5.426129373330523,0.18474764238483488
5.434129373330523,0.18968526104948413
5.442129373330523,0.19356935710771772
5.450129373330523,0.19788762076548672
5.458129373330523,0.2025527426506839
5.466129373330523,0.2053994179242924
5.474129373330523,0.19242596376422938
5.482129373330523,0.19993190477801281
5.490129373330523,0.20780040638240838
5.498129373330523,0.21316746329723646
5.506129373330523,0.20928488338446627
5.514129373330523,0.21566210119623186
5.5221293733305234,0.22260396659417836
5.5301293733305235,0.2279121645023876
5.5381293733305235,0.22935210846094023
5.5461293733305235,0.23069175773177797
5.5541293733305235,0.2372650408041883
5.5621293733305235,0.24023557588709554
5.5701293733305235,0.24104563841688353
5.5781293733305235,0.24270677753567504
5.5861293733305235,0.23731211967475563
5.5941293733305235,0.2420609058751202
5.6021293733305235,0.24726464392174652
5.6101293733305235,0.24850764297058525
5.6181293733305235,0.24403110913593817
5.6261293733305235,0.24990755926311436
5.6341293733305235,0.2527854149009263
5.642129373330524,0.25082502922601524
5.650129373330524,0.2555108454059294
5.658129373330524,0.2582761417916881
5.666129373330524,0.26300896746726465
5.674129373330524,0.26663621104453306
5.682129373330524,0.2736532105354108
5.690129373330524,0.27208327620671113
5.698129373330524,0.25113684187214513
5.706129373330524,0.2519595540773327
5.714129373330524,0.2531698786908958
5.722129373330524,0.25568296484793684
5.730129373330524,0.2607789183879827
5.738129373330524,0.2567883955044721
5.746129373330524,0.2352176697038395
5.754129373330524,0.20973589011251903
5.762129373330524,0.2139262190071527
5.770129373330524,0.21064709384416247
5.778129373330524,0.2162149222372527
5.786129373330524,0.22155714971248308
5.794129373330524,0.22460758377585677
5.802129373330524,0.2277701679761881
5.810129373330524,0.23509335570247902
5.818129373330524,0.20995459366029312
5.826129373330524,0.20789132668874988
5.834129373330524,0.20075562242921574
5.842129373330524,0.2036013743787981
5.850129373330524,0.1978702284470515
5.858129373330524,0.20558185870567414
5.866129373330524,0.21119257369017852
5.874129373330524,0.21747735065857743
5.882129373330524,0.20871622258568667
5.890129373330524,0.21186089557923804
5.898129373330524,0.20960071134711544
5.906129373330524,0.21357210281976968
5.914129373330524,0.2181700355371703
5.922129373330524,0.22120288352105888
5.930129373330524,0.20998496629364904
5.938129373330524,0.2106782622575718
5.946129373330524,0.21451513244712395
5.954129373330524,0.21874309348715837
5.962129373330524,0.2189125341331879
5.970129373330524,0.21887794680329886
5.978129373330524,0.214498723159962
5.986129373330524,0.21972021922785334
5.994129373330524,0.22578274828585343
6.002129373330524,0.2261855523227183
6.010129373330524,0.22393821270962988
6.018129373330524,0.22206509499784666
6.026129373330524,0.22725922618291605
6.034129373330524,0.23379593138368904
6.042129373330524,0.22385070697588905
6.050129373330524,0.2307022364948912
6.058129373330524,0.2368990551149448
6.066129373330524,0.24268837953535272
6.074129373330524,0.24837048296466158
6.082129373330524,0.2442382665714664
6.090129373330524,0.24970374770790027
6.098129373330524,0.2562191574408388
6.106129373330524,0.26279466178982425
6.114129373330524,0.2591633110754339
